ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Precp,RHMin,WS,WD,WSGust,WDGust,RH,Temperature
2012/10/11,1012.3,1013.9,1011.1,25.2,22.5,0.5,56,2,53,8.5,62,63,23.8
2012/10/12,1011.8,1013.2,1010.2,26.6,21.5,0,43,1.6,47,9.3,44,60,23.4
2012/10/13,1010.8,1012.3,1008.6,27.6,20.4,0,51,0.7,1,10.2,251,68,23.7
2012/10/14,1012,1013.9,1010.5,28.7,20.8,0,56,0.9,17,6.8,35,71,24.5
2012/10/15,1013.8,1015.5,1012.4,27.6,21.6,0,54,0.8,353,9.9,243,71,24.3
2012/10/16,1012.2,1014.3,1010,28.5,21.6,0,57,0.6,338,7.4,12,74,24.5
2012/10/17,1013.3,1016.5,1010.6,26.9,21.7,0,57,1.4,25,13.7,262,71,23.5
2012/10/18,1016.9,1018.7,1015.5,24.7,20.4,0,42,1.8,23,7.4,89,56,21.9
2012/10/19,1016.8,1018.7,1014.6,27.1,21.4,0,47,2.4,52,10.2,90,59,23.5
2012/10/20,1015.8,1018,1013.5,30.5,21.5,0,40,1.5,77,8.2,249,56,25.1
2012/10/21,1015.6,1017.6,1014.1,30.8,21.5,0,41,0.9,76,9.6,260,60,25.9
2012/10/22,1014.2,1015.7,1012.4,30.9,21.5,0,46,0.4,336,13.5,265,70,25.2
2012/10/23,1014.8,1016.5,1012.8,24.9,21.9,0,71,1.6,76,9.1,19,79,23.1
2012/10/24,1014.2,1016.1,1012.2,27.7,22.6,0,59,2.3,67,9.9,47,70,24.8
2012/10/25,1013.7,1015.5,1012.1,30.7,23.8,0,51,2.5,74,13.2,212,67,26.6
2012/10/26,1013,1015,1011,31.2,24.8,0,53,2.3,72,9.6,171,67,27.5
2012/10/27,1013.9,1015.6,1012.6,31.6,25,0,54,0.8,3,8.5,245,67,28
2012/10/28,1016,1017.9,1013.8,28.3,24,0,67,2.6,71,9.6,38,80,25.8
2012/10/29,1014.4,1017.3,1012.1,27.3,23.3,0,63,2.4,75,8,65,75,24.7
2012/10/30,1012.4,1014.4,1010.8,27.2,20.5,20.5,65,1.4,73,7.7,71,80,23.7
2012/10/31,1015,1017.2,1013,21.2,18.9,36.5,73,0.4,27,5.7,334,88,20.3
2012/11/1,1016.6,1018.3,1015.4,21.6,19.6,0,58,1.8,79,8.8,89,67,20.6
2012/11/2,1014.2,1013.5,1011.3,24.8,22,0,64,2.1,62,7.4,39,70,23.1
2012/11/3,1011.8,1014.4,1009.5,29.1,21.7,0,48,1.8,73,12.4,84,65,25.1
2012/11/4,1012,1013.9,1010,27.3,21.7,0,58,1.3,7,8.2,73,72,23.4
2012/11/5,1013.6,1015.2,1011.9,24.3,20.9,0,56,2.3,79,9.9,63,64,22.2
2012/11/6,1015.1,1016.6,1013.3,24,20,0,51,2.7,66,11.3,10,59,21.7
2012/11/7,1013.9,1015.9,1011.4,23.8,19.1,0,48,2.4,80,8.8,81,57,21.3
2012/11/8,1011,1012.8,1008.9,27.7,21.3,0,48,0.8,24,5.7,46,65,23.7
2012/11/9,1011,1012.9,1009.5,28.1,20,0,53,0.5,1,5.5,28,71,24
2012/11/10,1010.7,1013,1008,31.7,20.8,3.5,43,0.5,329,7.4,320,71,24.8
2012/11/11,1015.1,1017.3,1012.5,21.6,18.5,12.5,78,1.3,76,9.1,94,85,20.2
2012/11/12,1015.5,1017.7,1013.5,21.9,17.7,0.5,56,2.1,79,9.6,88,71,20.1
2012/11/13,1013.4,1015.7,1011.1,26.3,18.3,0,58,0.9,83,7.1,88,74,21.8
2012/11/14,1014.3,1016.1,1012.4,26,20.7,0,46,2.8,74,9.9,86,61,22.9
2012/11/15,1016.5,1018,1014.8,24.7,21.4,0,63,3.1,55,11.8,30,68,22.6
2012/11/16,1013.8,1016.8,1011.1,29.7,21,0,45,1,69,8,51,63,24.8
2012/11/17,1014.5,1016.2,1012.4,23.7,17.4,20.5,68,1,61,6.6,22,82,19.9
2012/11/18,1014.8,1016.1,1013.4,19.9,16.4,12,65,1.7,75,7.4,97,77,18.2
2012/11/19,1014.8,1016.1,1013,22.5,18.1,0,66,1.5,81,8.5,72,74,20.3
2012/11/20,1013.8,1016.4,1010.9,27,19.7,0,54,1.6,56,6.6,106,69,22.9
2012/11/21,1010.9,1013.4,1008.3,25.1,20.3,5.5,69,0.2,10,4.4,332,83,22.3
2012/11/22,1008.4,1011.9,1005.9,25.2,20.6,43.5,78,0.1,41,3.5,58,92,22.5
2012/11/23,1011.3,1016.2,1006.3,24.7,17.2,21.5,83,0.9,320,7.4,259,89,20.7
2012/11/24,1016.4,1018.4,1014.8,19.8,17.1,1,83,1.7,77,8.8,74,86,18.5
2012/11/25,1012.7,1015.3,1009.6,28.9,19.6,0.5,56,0.6,2,5.7,39,79,23.3
2012/11/26,1014.2,1019.5,1008.5,22.6,13.4,44,84,0.8,44,6.8,88,89,18
2012/11/28,1012.5,1014,1011.2,22.3,17.3,5,72,0.1,1,3.5,343,87,19.8
2012/11/29,1013.4,1015.3,1010.5,20.1,17.9,25.5,81,0.9,4,6,79,89,18.8
2012/11/30,1012.6,1014.2,1010,20.6,18.2,47.5,83,0.6,80,6.8,93,94,19.7
2012/12/1,1012.2,1014,1010.7,21.6,18.9,33.5,87,0.7,78,6.3,89,94,20.2
2012/12/2,1011.6,1014,1009,20.9,17,17.5,86,0.8,329,7.7,331,92,18.8
2012/12/3,1014.5,1016.4,1012.9,19.3,16.7,3,72,0.3,58,4.4,87,87,18.1
2012/12/4,1014.8,1018.3,1012.4,19.7,16.4,1.5,56,2.6,59,10.4,100,67,18.3
2012/12/5,1015.2,1018.5,1012,19,16,16.5,61,0.8,56,7.1,2,87,17.3
2012/12/6,1016.9,1019.5,1014.6,18.4,15.2,1.5,49,2.7,61,12.1,97,59,16.9
2012/12/7,1014.7,1016.7,1012.3,24.6,16.2,0.5,50,1.6,53,6.8,81,69,20.3
2012/12/8,1014.1,1015.8,1012.5,21.4,15.9,32.5,68,1.5,55,9.3,49,85,18.3
2012/12/9,1015.5,1017.2,1013.5,16.4,14.7,11.5,66,2,78,8,69,84,15.4
2012/12/10,1015,1016.4,1013.4,17.7,15.3,0,62,1.9,77,9.1,75,70,16.6
2012/12/11,1016.2,1018.5,1013.6,16.8,15.3,12.5,84,0.5,75,5.7,67,88,16.2
2012/12/12,1019.1,1020.8,1017.3,18.7,15.4,0,70,2.2,74,9.9,13,83,16.7
2012/12/13,1017.6,1020.5,1014.8,23.4,16,0,65,1.3,73,8.5,79,80,19.9
2012/12/14,1015.9,1018.4,1013.9,28.1,17,0,42,0.3,57,6,313,75,21.1
2012/12/15,1013,1014.8,1010.7,27.2,17.3,0,57,0.2,2,4.6,282,77,22
2012/12/16,1013.2,1015.3,1011.6,27.3,19.4,0,57,0.5,324,8,1,83,21.3
2012/12/17,1015.4,1016.6,1014,23.7,18.7,0,58,1.5,74,8.8,49,77,20.4
2012/12/18,1019.2,1022.3,1014.8,19.2,11.8,5.5,77,1.1,8,8.2,346,82,15.1
2012/12/19,1018.9,1021.9,1015.6,17.3,11.6,0,67,1.7,76,8.8,47,80,14.8
2012/12/20,1016.4,1018.6,1014,24.5,15.4,0.5,52,1.2,77,7.7,77,74,19.8
2012/12/21,1013.5,1015.2,1010.9,26.2,16.1,0,49,0.3,14,5.7,306,74,20.4
2012/12/22,1017.5,1020.2,1014.2,20.6,15.4,0,73,1,69,6.3,80,79,17.4
2012/12/23,1023.5,1025.7,1020,15.7,11.1,0,64,1.4,15,9.9,37,73,12.5
2012/12/24,1020.4,1024.4,1017.5,17.9,11.7,0,50,2.7,73,11.8,78,61,15.1
2012/12/25,1017.7,1019.7,1015.8,24,15.5,0,50,1.6,55,8,87,65,19.4
2012/12/26,1016.6,1019.5,1014.5,22.7,18.5,0,64,2.6,51,10.7,76,78,20
2012/12/27,1013.6,1016.3,1010.5,24.5,17.9,0,59,1.2,69,8,83,75,21.2
2012/12/28,1015.4,1016.9,1013.5,22.9,17.3,0.5,61,1.4,60,9.6,48,75,19.7
2012/12/29,1012,1015.9,1008,27.2,15.5,1,51,1.9,76,10.2,8,71,21.8
2012/12/30,1019.4,1022.1,1012.3,15.6,8.5,29.5,51,1.5,4,10.2,355,73,10
2012/12/31,1019.3,1022.2,1017.2,13.4,8.4,0,51,1.1,76,6.3,38,62,10.9
2013/1/1,1017.4,1019.5,1016.2,14.9,13,10,68,0.8,77,6.6,85,85,13.9
2013/1/2,1017.6,1021.2,1014.8,20.6,14.5,0.5,71,0.2,5,4.9,346,86,17.3
2013/1/3,1022.9,1025.5,1021,16.5,13.2,11,75,1.7,72,8.5,86,84,14.8
2013/1/4,1017.4,1022.3,1014.5,17.8,13,3,78,1.7,76,9.1,75,88,15.5
2013/1/5,1015.2,1017.2,1013.5,18.1,15.8,1,81,0.7,79,6.6,86,87,16.8
2013/1/6,1014.8,1016.6,1013,21.8,16.8,0,72,0.7,78,5.7,76,86,18.7
2013/1/7,1014.1,1016.9,1011.8,20.5,17.3,0.5,80,0.2,4,3.5,56,86,18.5
2013/1/8,1014.6,1017.2,1012.9,18.2,14.8,11,85,0.6,340,4.6,327,90,16.4
2013/1/9,1017.1,1018.6,1015.3,15.2,13.5,9,81,0.6,4,6,353,88,14.4
2013/1/10,1019,1020.8,1017.4,15.5,13.6,0.5,76,1.6,77,8.2,75,83,14.6
2013/1/11,1017.1,1020.6,1014.6,22.4,13.8,0,61,1.8,77,8.8,86,77,18.1
2013/1/13,1010.7,1013.9,1007.9,18.3,14,9,75,1.1,342,8.8,343,89,16.1
2013/1/14,1017.7,1019.4,1013.5,16.5,12.9,0,50,1.5,359,8.8,37,62,14.5
2013/1/15,1017.6,1020,1015,24,13,0,33,0.6,57,7.4,97,59,17.6
2013/1/16,1018.3,1020,1015.7,21.8,13,0.5,53,0.7,1,6.3,17,75,16.9
2013/1/17,1023.8,1026.9,1019.7,16.5,11.8,0,53,1.4,358,8.8,311,71,13.8
2013/1/18,1024.9,1028,1022.4,14.8,11.5,0,50,1.8,77,7.7,40,60,13.2
2013/1/19,1019.6,1022.5,1016.6,21.8,13.1,0,47,1.4,70,10.2,89,61,17.7
2013/1/20,1018.6,1021.2,1016.6,24.2,13.3,0,42,0.3,6,5.2,54,70,18.3
2013/1/21,1016.6,1018.9,1014.7,27,16.3,0,42,0.2,3,4.4,36,73,20.7
2013/1/22,1016.8,1019.1,1015.3,23,17.9,0,66,1,61,6.3,99,78,19.5
2013/1/23,1016.8,1019.1,1015.2,18.6,16.9,0,73,1.2,75,8,100,78,17.5
2013/1/24,1014.9,1016.1,1012.9,23.8,16.1,0,48,1.5,67,8.2,78,70,18.6
2013/1/25,1016.8,1019.1,1015.3,17.9,14.9,0,60,1.8,75,8,40,70,15.9
2013/1/26,1015.6,1018.5,1013.6,19.8,14.7,0.5,65,1.4,78,8.5,84,73,17.1
2013/1/27,1020.4,1022.7,1017.5,17.1,13.3,4.5,47,1.6,77,7.7,97,70,14.9
2013/1/28,1019.8,1021.9,1018.1,17.9,13.9,0,52,2.3,78,10.2,74,60,15.9
2013/1/29,1019.1,1020.7,1017,21.3,14.2,0,58,0.3,17,5.5,34,77,16.5
2013/1/30,1020.6,1022.8,1018.8,21.8,13.3,0,45,1.3,52,8,19,66,17.5
2013/1/31,1018.5,1020.6,1016.3,26.4,13.8,0,32,0.4,2,4.6,44,63,19.2
2013/2/1,1017.5,1019.7,1015.9,25.7,14.8,0,39,0.1,13,3.3,259,64,20.4
2013/2/2,1017.5,1019.7,1015.7,24.5,19.1,0,66,1.8,66,10.2,23,75,21.8
2013/2/3,1016.1,1018.6,1012.9,24.2,15.8,0,70,0.7,13,6.6,296,84,20
2013/2/4,1015.6,1017.4,1013.5,28.3,17.5,0,60,0.2,8,3.8,23,77,22.7
2013/2/5,1015.2,1019.1,1013.3,23.8,14.3,0,63,0.4,16,8.5,121,79,20.5
2013/2/11,1017.1,1019.2,1015.7,22.1,16.4,0,63,0.8,78,7.4,65,80,18.5
2013/2/12,1018,1020.3,1015.5,18.9,14,0,76,0.7,317,6,314,87,16.2
2013/2/13,1017.9,1021,1014.7,19.9,14,0,72,1.9,52,8.8,104,78,16.9
2013/2/14,1014,1016.1,1012.2,21.4,16.6,0,70,0.6,23,4.6,28,82,18.4
2013/2/15,1015.9,1018.5,1013.1,17.6,15.3,0.5,75,0.6,39,6.8,74,86,16.5
2013/2/17,1011.8,1014.1,1008.7,27.7,18.2,0,45,0.4,40,5.2,71,70,21.3
2013/2/18,1010.6,1012.3,1008.3,27.6,17.4,0,52,0.6,20,5.5,44,74,22.1
2013/2/19,1015.1,1020.1,1009.8,21,13.7,0,76,1.1,344,9.6,348,83,16.5
2013/2/20,1019,1021.1,1016.6,17,14,0,73,2.3,76,8.8,64,79,15.6
2013/2/21,1017.4,1019.9,1014.8,22,16.6,0.5,70,1.1,74,8,43,85,18.7
2013/2/22,1019.8,1022.8,1016.4,18.1,14.4,1,78,0.9,337,7.4,352,87,16.1
2013/2/23,1021.5,1023.6,1019.7,18.1,15.7,0,72,1.8,80,8.5,74,78,16.8
2013/2/24,1017.7,1020.8,1014.7,23.9,17.7,0,51,2.2,77,12.1,90,67,20.5
2013/2/25,1016,1018.3,1014.2,25.2,16.8,0,58,0.4,18,4.9,334,74,20.6
2013/2/26,1013,1015.5,1010.7,27.3,17.2,0,43,0.7,1,5.5,239,69,21.9
2013/2/27,1012,1013.4,1010.7,22.1,17.6,28,71,0.4,80,6,39,90,19.2
2013/2/28,1010.8,1012.7,1008.4,27.4,18.5,0,54,1,74,8,100,76,21.2
2013/3/1,1012.5,1018.4,1009.5,27.9,15,1,54,0.7,32,8.2,6,79,20.6
2013/3/2,1021.1,1023,1018.1,15.3,12.6,0.5,71,1.6,50,8.5,26,77,13.9
2013/3/3,1021.1,1022.7,1018.8,13.9,12.3,0,63,1.3,71,6.8,104,68,13.1
2013/3/4,1021.1,1022.4,1019.4,18.8,10.3,0,41,2.1,55,9.3,31,56,15.2
2013/3/5,1019.9,1022.4,1017.7,23.2,15.2,0,32,1.8,61,9.6,80,46,19
2013/3/6,1017.1,1019.4,1015,25,16.3,0,40,0.7,322,5.7,320,57,20.2
2013/3/7,1015.6,1017.7,1013.1,26.4,15.5,0,16,0.5,331,7.7,294,62,19.5
2013/3/8,1013.2,1015.3,1010.9,28.5,14.4,0,23,0.4,20,5.7,303,55,20.9
2013/3/9,1011.8,1013.9,1009.4,28.2,15.7,0,36,0.5,7,4.6,0,64,21.5
2013/3/10,1012.7,1016.1,1010.2,27.7,18.4,0,52,1.3,52,8,46,72,21.5
2013/3/11,1015.3,1017.2,1014,20.5,17.1,0,63,2.2,70,8.2,64,72,18.6
2013/3/12,1012,1014.6,1009.5,25.2,17.2,0,59,0.8,9,6.3,333,77,20.3
2013/3/13,1012,1018.3,1009.1,28.2,14.4,1,56,0.8,326,9.3,85,79,21.5
2013/3/14,1019.5,1021.7,1017.5,16.9,13.8,0.5,64,2.3,34,11.3,46,71,15.5
2013/3/15,1018.5,1020.7,1016.9,19.3,16.3,0,64,1.3,81,8.2,80,77,17.7
2013/3/16,1015.9,1018.3,1014,24.7,16.7,0,63,0.6,10,6,331,82,19.8
2013/3/17,1010.2,1014.4,1006.5,27.6,17.8,0,49,0.3,19,6,327,74,22.2
2013/3/18,1006.1,1008.7,1003.7,28.7,20.5,0,52,1.3,258,11.3,263,73,24.4
2013/3/19,1008.3,1010.6,1005.8,28.6,22.5,0.5,59,0.5,4,5.2,317,79,24.4
2013/3/20,1009.6,1014.7,1005,28.1,18.4,0,65,1.2,259,8,84,82,23.8
2013/3/21,1012.5,1015,1010.3,22.9,17.5,0,68,2.2,73,10.7,59,77,20.1
2013/3/22,1009.7,1011.8,1007.8,28.5,19.9,0,56,0.5,267,7.1,266,73,24.1
2013/3/23,1008.3,1010.5,1006.1,27,21.9,0,66,0.6,350,5.7,6,82,23.3
2013/3/24,1007.4,1011.7,1004.7,26.5,16.9,0.5,66,1.1,342,11,337,84,21.8
2013/3/25,1013,1015.1,1010.5,19.7,16.5,0.5,61,2.3,74,12.4,68,75,17.9
2013/3/26,1009.9,1013.1,1007,27.3,17.3,7,52,1.1,24,8.5,44,79,20.4
2013/3/27,1010.7,1012.4,1007.9,19,17,3.5,80,0.9,1,6.3,89,85,18.2
2013/3/28,1010.7,1012.5,1008.4,21.9,18.5,14,73,1.1,78,7.4,79,83,19.7
2013/3/29,1012,1015.1,1008.3,20.4,17,2,73,0.7,78,7.1,88,86,18.6
2013/3/30,1011.8,1014.1,1008.9,23.1,17,5,72,1.3,76,9.6,82,84,19.4
2013/3/31,1013.7,1015.3,1011.6,20.5,17.6,18,85,0.6,80,8,79,90,19.1
2013/4/1,1011.9,1013.5,1010,23.4,19.5,15.5,78,0.6,76,6.6,105,89,21
2013/4/2,1012.9,1015.1,1010.3,21.7,18.3,1,56,1.5,73,10.2,83,80,19.9
2013/4/3,1010,1014.4,1006.5,26.1,14.9,11,51,2,78,9.1,36,70,19.8
2013/4/4,1006.3,1008.9,1003.6,25.6,18.6,14,68,0.4,28,5.2,39,87,21.2
2013/4/5,1001.3,1004.2,998.1,24,20.3,41,84,0.3,39,6.8,261,93,22.1
2013/4/6,1004.8,1012,998.5,22.9,15,9,54,1.2,25,9.6,335,83,18.5
2013/4/7,1011.4,1012.9,1010.1,18.8,14.9,0,44,2.5,59,11.8,46,53,16.5
2013/4/8,1010.5,1012.4,1008.5,26,16.6,0,48,0.6,31,6.3,68,65,20.6
2013/4/9,1013.3,1016.1,1011.4,21.4,17.2,13.5,71,0.7,80,11.8,300,85,19
2013/4/10,1015.8,1017.7,1014.7,19.9,16.7,2.5,50,1.9,80,17.3,50,66,18.8
2013/4/11,1015.3,1017.5,1013.7,20.3,15.3,35,60,2.1,71,8.5,85,80,17.7
2013/4/12,1017,1019,1015,17.6,13.5,33,67,1.5,76,8.8,92,84,15.3
2013/4/13,1013.1,1015.8,1011.1,20.8,17.1,1.5,63,1,51,6.8,75,77,19.1
2013/4/14,1010.4,1012.9,1008.6,19.5,16.9,16,85,0.1,1,5.7,329,92,18.2
2013/4/15,1007.8,1009.7,1005.7,30.1,15.1,0,41,0.6,24,5.5,38,67,22.8
2013/4/16,1005.6,1007.5,1002.8,27.9,19.9,0,60,0.5,46,7.1,340,77,23.6
2013/4/17,1004.2,1005.8,1002.9,30.4,22.5,0,56,0.8,258,10.7,250,74,26.2
2013/4/18,1005.2,1006.9,1002.9,30.5,23,3.5,63,0.6,77,8.2,226,78,26.5
2013/4/19,1008.2,1010,1005.7,24.1,20.9,11,72,1.2,78,8.8,99,84,22.2
2013/4/20,1008.7,1013.9,1006.2,25.8,17.4,15.5,81,0.5,59,5.5,83,87,21.9
2013/4/21,1014.9,1016.8,1013.1,18,16.2,4.5,71,1.8,75,9.3,97,79,17.1
2013/4/22,1013.6,1015.9,1011.2,22.5,17.1,0,62,1.8,66,8.8,75,70,20.1
2013/4/23,1010.9,1012.3,1008.7,28.3,19.1,0,59,0.4,29,6.3,341,77,24.1
2013/4/24,1009.3,1010.7,1007.5,29.4,22,0,65,0.7,77,7.4,315,83,24.5
2013/4/25,1009.2,1011.4,1007.6,23.7,20.6,12,86,0.4,38,9.1,40,89,22.2
2013/4/26,1011.7,1014.1,1009.8,26.9,19.6,0,42,1.6,78,8.5,69,64,22.6
2013/4/27,1010.8,1012.4,1009.2,25.4,17.9,38,59,1.5,79,6.6,71,76,21.2
2013/4/28,1010.9,1012.9,1009.6,26.1,21.3,1.5,64,0.1,26,6.8,38,76,23.1
2013/4/29,1009.5,1011.7,1007.4,30.4,20.2,0,53,0.5,30,6,40,72,25.2
2013/4/30,1005.6,1008.5,1002.3,32.1,20.7,5.5,52,1.2,252,11.3,44,72,26.5
2013/5/1,1009.4,1011.8,1006.5,21.2,14.6,37,58,1.3,73,8.8,100,78,17.9
2013/5/2,1009.6,1011.1,1008.7,22.4,18.9,0,44,1.9,76,9.9,68,57,20.5
2013/5/5,1011.6,1012.9,1010.1,29.1,23,0,62,2.2,50,11,118,73,25.3
2013/5/6,1009.9,1011.3,1007.9,32.1,23.7,1.5,51,1,53,10.7,48,75,25.9
2013/5/7,1009.3,1010.5,1007.9,32.3,24.1,0.5,49,1.6,74,8,35,70,26.9
2013/5/8,1008.9,1010.1,1007.6,30.7,24.5,0,55,1.5,75,8,69,70,26.8
2013/5/9,1007.8,1010,1005.6,31.4,24.4,0,55,0.4,27,6,350,74,27.2
2013/5/10,1004.4,1007.4,1001.9,31.7,25.4,0.5,61,0.5,13,10.7,266,78,27.6
2013/5/11,1004.1,1006.8,1001.2,26.2,21.3,181,86,0.4,78,7.4,257,94,22.6
2013/5/12,1006.1,1007.4,1004.8,23.8,21.4,42.5,92,0.3,81,3.3,102,94,22.7
2013/5/13,1005.6,1006.5,1004.6,27.7,22.5,8.5,77,0.3,23,6.6,326,89,24.7
2013/5/14,1005,1006.8,1003.4,30.9,23,0,61,0.4,31,7.1,325,78,26.7
2013/5/15,1004.5,1005.9,1003.2,31.3,24.4,8.5,58,0.2,72,12.4,63,83,26.1
2013/5/16,1003.9,1005.4,1002.1,29.6,24.4,2.5,69,0.1,54,14.8,60,85,26.8
2013/5/17,1004.2,1006.3,1002.8,32.2,24.1,20.5,60,1,331,10.2,53,84,26.9
2013/5/18,1003.1,1005.3,1000.9,28.7,24.9,0,80,0.4,41,6.6,49,85,26.8
2013/5/19,1001,1002.9,999.2,32.6,26.1,2.5,53,1.1,257,9.9,266,76,28.6
2013/5/20,1001.9,1004.2,1000.4,32.6,24.2,21,59,0.9,74,9.6,268,79,28.2
2013/5/21,1003.6,1006.2,1001.1,27.8,23.6,16.5,77,0.5,11,8.8,63,87,25.8
2013/5/22,1004.7,1006.1,1003.1,29.1,24.8,23.5,72,0.3,20,5.2,262,87,26.3
2013/5/23,1006.1,1008,1004.6,30.5,24.9,0,64,0.8,5,8.5,238,83,26.9
2013/5/24,1007.5,1009.1,1005.9,29.8,24.8,0,68,1,79,12.6,334,79,26.8
2013/5/25,1007.3,1008.7,1005.3,32.1,24.7,0,50,2.1,53,9.1,37,66,27.5
2013/5/26,1006.2,1007.8,1004.7,31.2,25.1,0,59,0.7,76,8.8,280,72,27.7
2013/5/27,1004.1,1005.7,1002.1,34.1,25.2,0,47,0.7,267,11.8,255,65,30
2013/5/28,1005.9,1008.9,1004.3,36.1,27.3,0,41,0.7,255,7.7,266,65,30.8
2013/5/29,1008,1010,1006.5,34.5,27.2,0,50,0.6,72,7.7,54,69,30.3
2013/5/30,1007.7,1009.4,1006.1,35.3,26.8,0,46,0.8,13,12.4,271,71,30
2013/5/31,1006.2,1008.3,1004.2,34.5,27.4,0,50,1,2,10.4,273,71,30.1
2013/6/1,1003.7,1005.6,1001.1,34.3,27.7,0,54,0.9,284,10.4,348,69,30.7
2013/6/2,1002.2,1004.8,999.6,35.4,27,0,45,1.2,66,10.4,285,68,30.3
2013/6/3,1004.8,1006.9,1002.4,31.6,26.7,0,62,1.5,51,8.5,342,75,28.3
2013/6/4,1007.6,1009.7,1005.8,30.5,24.7,12.5,68,1,80,8.2,334,79,27.5
2013/6/5,1008.9,1010.5,1007.4,30.2,25.6,14.5,63,0.5,75,9.3,51,80,27.1
2013/6/6,1007.6,1009.5,1005.8,33.7,24.3,0,47,0.8,78,7.1,349,69,28.6
2013/6/7,1003.4,1006.1,1000.8,33.8,26.3,0,52,0.7,79,6.3,248,69,29.6
2013/6/8,998.9,1001.1,996.7,35.4,26.6,0,42,1.2,252,10.2,259,63,31
2013/6/9,998.5,1000.7,996.9,33.7,27.5,0,51,1.1,5,7.4,249,68,30.1
2013/6/10,1000.6,1002.5,999.2,28.7,24.9,20.5,65,1.3,73,8,76,78,26.5
2013/6/11,1001.7,1004.2,1000,30.3,23.8,34.5,72,0.5,78,11.3,335,86,26.6
2013/6/12,1003.4,1005.4,1001.9,32.9,25.9,19,62,1,31,9.3,343,84,27.6
2013/6/13,1002.8,1004.6,1001.4,32,25.8,0,57,1.3,77,11.5,263,74,28.6
2013/6/14,1003.3,1005.3,1001.3,34,26.6,3.5,53,0.5,331,6.8,351,74,29.3
2013/6/15,1005.5,1006.7,1003.7,33.9,26.2,0,53,0.7,31,7.7,5,72,30
2013/6/16,1004.8,1006.8,1002.9,33.7,27.2,0.5,58,0.3,28,8.5,350,76,29.7
2013/6/17,1002.2,1004.8,1000,32.5,27.9,0,60,0.3,22,6.6,353,76,29.8
2013/6/18,999.6,1002,997.5,34.9,26.3,0.5,47,0.8,16,8.8,341,65,30.6
2013/6/19,998.5,1000.2,996.8,34,27.2,0,53,0.9,333,7.4,33,72,29.8
2013/6/20,1000.3,1003,997.9,33.6,27.7,0,55,0.7,10,6.6,337,73,29.9
2013/6/21,1003.2,1005.2,1001.9,35.4,28.4,0,51,0.8,74,9.9,33,69,30.9
2013/6/22,1004.3,1006.3,1002.6,33.9,28.6,0,53,0.7,342,8,41,68,30.8
2013/6/23,1005.1,1007,1003.4,34.3,25,44,57,0.7,333,8.8,10,76,29.4
2013/6/24,1005,1006.5,1003.1,35.4,26.4,0,44,0.7,77,8.5,182,70,30
2013/6/25,1004.2,1005.8,1002.3,34.5,26.9,0,46,0.8,258,10.4,278,63,30.8
2013/6/26,1003,1004.6,1001.2,35.1,29.2,0,54,1.1,260,9.6,245,64,31.8
2013/6/27,1001.7,1003.2,999.6,35,29.6,0,51,1.3,201,11.5,256,60,32
2013/6/28,1002.2,1003.7,1000.8,35.3,27.9,0,50,1,257,9.1,246,63,31.5
2013/6/29,1005.3,1007.2,1002.3,36,28.1,0,48,0.9,281,6.6,235,65,31.5
2013/6/30,1006.6,1008.5,1005.2,33.5,28.5,0,62,0.9,7,7.7,353,71,30.6
2013/7/1,1005.9,1007.3,1004.3,35.4,27.9,0,44,0.9,4,6.8,327,61,31.5
2013/7/2,1007.2,1009.7,1005.8,35.5,27,0.5,52,0.8,19,7.4,355,69,30.8
2013/7/3,1006.8,1008.5,1005.2,35.6,26.9,0,44,0.8,51,6.3,337,66,31.2
2013/7/4,1004.6,1006.4,1002.8,35.6,28.4,0,52,1,74,6.6,276,65,31.6
2013/7/5,1004.5,1006.3,1003.2,35.1,26.6,8.5,48,0.6,78,8.2,282,70,30.4
2013/7/6,1006.5,1009,1004.2,34.7,24.5,31,44,0.6,264,6.8,335,75,29.2
2013/7/7,1008.3,1009.8,1006.8,35,24.3,29.5,48,0.6,30,8,10,77,28.6
2013/7/8,1008.8,1010.7,1006.5,35.9,25.4,0,44,0.8,74,8,334,70,29.8
2013/7/9,1006.9,1008.9,1003.9,35.6,27.1,0,40,0.6,78,6,72,66,30.3
2013/7/10,1005.4,1007.2,1003.6,34,26.4,0,49,0.8,75,7.7,348,65,30.1
2013/7/11,1005.1,1006.9,1003.4,34.8,27.2,0,46,1.1,75,6.8,87,65,30.1
2013/7/12,998.4,1004.5,986.8,33.3,26.2,91,60,2,15,14.6,49,77,28.9
2013/7/13,987.1,1001.5,956.6,29.9,25.1,62,65,2.3,54,24,38,79,27.2
2013/7/14,1005.1,1008.4,1000.9,35.7,24.7,0.5,42,0.7,15,6,18,71,29.2
2013/7/15,1007.9,1009.5,1005.7,33.6,26.3,0,53,0.5,272,4.6,319,72,29.3
2013/7/16,1006.6,1008.4,1004.2,35.5,26.7,0,43,0.8,77,8.5,331,64,30.7
2013/7/17,1004.3,1006.9,1001.4,34.9,26.4,0,42,1.3,76,8.5,77,59,30.7
2013/7/18,1003.8,1005.6,1002.3,32.7,27.9,0,48,1.7,75,10.2,79,59,29.7
2013/7/19,1005.8,1008.5,1003.9,32.4,26.9,0,51,0.5,3,4.1,88,67,29.5
2013/7/20,1006.1,1008.1,1003.7,33.7,27.4,0,48,0.8,42,6.8,82,66,30.1
