ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Temperature,RHMin,Precp,WD,WSGust,WDGust,RH,WS
2012/10/26,1013,1015,1011,31.2,24.8,27.5,53,0,72,9.6,171,67,2.3
2012/10/27,1013.9,1015.6,1012.6,31.6,25,28,54,0,3,8.5,245,67,0.8
2012/10/28,1016,1017.9,1013.8,28.3,24,25.8,67,0,71,9.6,38,80,2.6
2012/10/29,1014.4,1017.3,1012.1,27.3,23.3,24.7,63,0,75,8,65,75,2.4
2012/10/30,1012.4,1014.4,1010.8,27.2,20.5,23.7,65,20.5,73,7.7,71,80,1.4
2012/10/31,1015,1017.2,1013,21.2,18.9,20.3,73,36.5,27,5.7,334,88,0.4
2012/11/1,1016.6,1018.3,1015.4,21.6,19.6,20.6,58,0,79,8.8,89,67,1.8
2012/11/2,1014.2,1013.5,1011.3,24.8,22,23.1,64,0,62,7.4,39,70,2.1
2012/11/3,1011.8,1014.4,1009.5,29.1,21.7,25.1,48,0,73,12.4,84,65,1.8
2012/11/4,1012,1013.9,1010,27.3,21.7,23.4,58,0,7,8.2,73,72,1.3
2012/11/5,1013.6,1015.2,1011.9,24.3,20.9,22.2,56,0,79,9.9,63,64,2.3
2012/11/6,1015.1,1016.6,1013.3,24,20,21.7,51,0,66,11.3,10,59,2.7
2012/11/7,1013.9,1015.9,1011.4,23.8,19.1,21.3,48,0,80,8.8,81,57,2.4
2012/11/8,1011,1012.8,1008.9,27.7,21.3,23.7,48,0,24,5.7,46,65,0.8
2012/11/9,1011,1012.9,1009.5,28.1,20,24,53,0,1,5.5,28,71,0.5
2012/11/10,1010.7,1013,1008,31.7,20.8,24.8,43,3.5,329,7.4,320,71,0.5
2012/11/11,1015.1,1017.3,1012.5,21.6,18.5,20.2,78,12.5,76,9.1,94,85,1.3
2012/11/12,1015.5,1017.7,1013.5,21.9,17.7,20.1,56,0.5,79,9.6,88,71,2.1
2012/11/13,1013.4,1015.7,1011.1,26.3,18.3,21.8,58,0,83,7.1,88,74,0.9
2012/11/14,1014.3,1016.1,1012.4,26,20.7,22.9,46,0,74,9.9,86,61,2.8
2012/11/15,1016.5,1018,1014.8,24.7,21.4,22.6,63,0,55,11.8,30,68,3.1
2012/11/16,1013.8,1016.8,1011.1,29.7,21,24.8,45,0,69,8,51,63,1
2012/11/17,1014.5,1016.2,1012.4,23.7,17.4,19.9,68,20.5,61,6.6,22,82,1
2012/11/18,1014.8,1016.1,1013.4,19.9,16.4,18.2,65,12,75,7.4,97,77,1.7
2012/11/19,1014.8,1016.1,1013,22.5,18.1,20.3,66,0,81,8.5,72,74,1.5
2012/11/20,1013.8,1016.4,1010.9,27,19.7,22.9,54,0,56,6.6,106,69,1.6
2012/11/21,1010.9,1013.4,1008.3,25.1,20.3,22.3,69,5.5,10,4.4,332,83,0.2
2012/11/22,1008.4,1011.9,1005.9,25.2,20.6,22.5,78,43.5,41,3.5,58,92,0.1
2012/11/23,1011.3,1016.2,1006.3,24.7,17.2,20.7,83,21.5,320,7.4,259,89,0.9
2012/11/24,1016.4,1018.4,1014.8,19.8,17.1,18.5,83,1,77,8.8,74,86,1.7
2012/11/25,1012.7,1015.3,1009.6,28.9,19.6,23.3,56,0.5,2,5.7,39,79,0.6
2012/11/26,1014.2,1019.5,1008.5,22.6,13.4,18,84,44,44,6.8,88,89,0.8
2012/11/28,1012.5,1014,1011.2,22.3,17.3,19.8,72,5,1,3.5,343,87,0.1
2012/11/29,1013.4,1015.3,1010.5,20.1,17.9,18.8,81,25.5,4,6,79,89,0.9
2012/11/30,1012.6,1014.2,1010,20.6,18.2,19.7,83,47.5,80,6.8,93,94,0.6
2012/12/1,1012.2,1014,1010.7,21.6,18.9,20.2,87,33.5,78,6.3,89,94,0.7
2012/12/2,1011.6,1014,1009,20.9,17,18.8,86,17.5,329,7.7,331,92,0.8
2012/12/3,1014.5,1016.4,1012.9,19.3,16.7,18.1,72,3,58,4.4,87,87,0.3
2012/12/4,1014.8,1018.3,1012.4,19.7,16.4,18.3,56,1.5,59,10.4,100,67,2.6
2012/12/5,1015.2,1018.5,1012,19,16,17.3,61,16.5,56,7.1,2,87,0.8
2012/12/6,1016.9,1019.5,1014.6,18.4,15.2,16.9,49,1.5,61,12.1,97,59,2.7
2012/12/7,1014.7,1016.7,1012.3,24.6,16.2,20.3,50,0.5,53,6.8,81,69,1.6
2012/12/8,1014.1,1015.8,1012.5,21.4,15.9,18.3,68,32.5,55,9.3,49,85,1.5
2012/12/9,1015.5,1017.2,1013.5,16.4,14.7,15.4,66,11.5,78,8,69,84,2
2012/12/10,1015,1016.4,1013.4,17.7,15.3,16.6,62,0,77,9.1,75,70,1.9
2012/12/11,1016.2,1018.5,1013.6,16.8,15.3,16.2,84,12.5,75,5.7,67,88,0.5
2012/12/12,1019.1,1020.8,1017.3,18.7,15.4,16.7,70,0,74,9.9,13,83,2.2
2012/12/13,1017.6,1020.5,1014.8,23.4,16,19.9,65,0,73,8.5,79,80,1.3
2012/12/14,1015.9,1018.4,1013.9,28.1,17,21.1,42,0,57,6,313,75,0.3
2012/12/15,1013,1014.8,1010.7,27.2,17.3,22,57,0,2,4.6,282,77,0.2
2012/12/16,1013.2,1015.3,1011.6,27.3,19.4,21.3,57,0,324,8,1,83,0.5
2012/12/17,1015.4,1016.6,1014,23.7,18.7,20.4,58,0,74,8.8,49,77,1.5
2012/12/18,1019.2,1022.3,1014.8,19.2,11.8,15.1,77,5.5,8,8.2,346,82,1.1
2012/12/19,1018.9,1021.9,1015.6,17.3,11.6,14.8,67,0,76,8.8,47,80,1.7
2012/12/20,1016.4,1018.6,1014,24.5,15.4,19.8,52,0.5,77,7.7,77,74,1.2
2012/12/21,1013.5,1015.2,1010.9,26.2,16.1,20.4,49,0,14,5.7,306,74,0.3
2012/12/22,1017.5,1020.2,1014.2,20.6,15.4,17.4,73,0,69,6.3,80,79,1
2012/12/23,1023.5,1025.7,1020,15.7,11.1,12.5,64,0,15,9.9,37,73,1.4
2012/12/24,1020.4,1024.4,1017.5,17.9,11.7,15.1,50,0,73,11.8,78,61,2.7
2012/12/25,1017.7,1019.7,1015.8,24,15.5,19.4,50,0,55,8,87,65,1.6
2012/12/26,1016.6,1019.5,1014.5,22.7,18.5,20,64,0,51,10.7,76,78,2.6
2012/12/27,1013.6,1016.3,1010.5,24.5,17.9,21.2,59,0,69,8,83,75,1.2
2012/12/28,1015.4,1016.9,1013.5,22.9,17.3,19.7,61,0.5,60,9.6,48,75,1.4
2012/12/29,1012,1015.9,1008,27.2,15.5,21.8,51,1,76,10.2,8,71,1.9
2012/12/30,1019.4,1022.1,1012.3,15.6,8.5,10,51,29.5,4,10.2,355,73,1.5
2012/12/31,1019.3,1022.2,1017.2,13.4,8.4,10.9,51,0,76,6.3,38,62,1.1
2013/1/1,1017.4,1019.5,1016.2,14.9,13,13.9,68,10,77,6.6,85,85,0.8
2013/1/2,1017.6,1021.2,1014.8,20.6,14.5,17.3,71,0.5,5,4.9,346,86,0.2
2013/1/3,1022.9,1025.5,1021,16.5,13.2,14.8,75,11,72,8.5,86,84,1.7
2013/1/4,1017.4,1022.3,1014.5,17.8,13,15.5,78,3,76,9.1,75,88,1.7
2013/1/5,1015.2,1017.2,1013.5,18.1,15.8,16.8,81,1,79,6.6,86,87,0.7
2013/1/6,1014.8,1016.6,1013,21.8,16.8,18.7,72,0,78,5.7,76,86,0.7
2013/1/7,1014.1,1016.9,1011.8,20.5,17.3,18.5,80,0.5,4,3.5,56,86,0.2
2013/1/8,1014.6,1017.2,1012.9,18.2,14.8,16.4,85,11,340,4.6,327,90,0.6
2013/1/9,1017.1,1018.6,1015.3,15.2,13.5,14.4,81,9,4,6,353,88,0.6
2013/1/10,1019,1020.8,1017.4,15.5,13.6,14.6,76,0.5,77,8.2,75,83,1.6
2013/1/11,1017.1,1020.6,1014.6,22.4,13.8,18.1,61,0,77,8.8,86,77,1.8
2013/1/13,1010.7,1013.9,1007.9,18.3,14,16.1,75,9,342,8.8,343,89,1.1
2013/1/14,1017.7,1019.4,1013.5,16.5,12.9,14.5,50,0,359,8.8,37,62,1.5
2013/1/15,1017.6,1020,1015,24,13,17.6,33,0,57,7.4,97,59,0.6
2013/1/16,1018.3,1020,1015.7,21.8,13,16.9,53,0.5,1,6.3,17,75,0.7
2013/1/17,1023.8,1026.9,1019.7,16.5,11.8,13.8,53,0,358,8.8,311,71,1.4
2013/1/18,1024.9,1028,1022.4,14.8,11.5,13.2,50,0,77,7.7,40,60,1.8
2013/1/19,1019.6,1022.5,1016.6,21.8,13.1,17.7,47,0,70,10.2,89,61,1.4
2013/1/20,1018.6,1021.2,1016.6,24.2,13.3,18.3,42,0,6,5.2,54,70,0.3
2013/1/21,1016.6,1018.9,1014.7,27,16.3,20.7,42,0,3,4.4,36,73,0.2
2013/1/22,1016.8,1019.1,1015.3,23,17.9,19.5,66,0,61,6.3,99,78,1
2013/1/23,1016.8,1019.1,1015.2,18.6,16.9,17.5,73,0,75,8,100,78,1.2
2013/1/24,1014.9,1016.1,1012.9,23.8,16.1,18.6,48,0,67,8.2,78,70,1.5
2013/1/25,1016.8,1019.1,1015.3,17.9,14.9,15.9,60,0,75,8,40,70,1.8
2013/1/26,1015.6,1018.5,1013.6,19.8,14.7,17.1,65,0.5,78,8.5,84,73,1.4
2013/1/27,1020.4,1022.7,1017.5,17.1,13.3,14.9,47,4.5,77,7.7,97,70,1.6
2013/1/28,1019.8,1021.9,1018.1,17.9,13.9,15.9,52,0,78,10.2,74,60,2.3
2013/1/29,1019.1,1020.7,1017,21.3,14.2,16.5,58,0,17,5.5,34,77,0.3
2013/1/30,1020.6,1022.8,1018.8,21.8,13.3,17.5,45,0,52,8,19,66,1.3
2013/1/31,1018.5,1020.6,1016.3,26.4,13.8,19.2,32,0,2,4.6,44,63,0.4
2013/2/1,1017.5,1019.7,1015.9,25.7,14.8,20.4,39,0,13,3.3,259,64,0.1
2013/2/2,1017.5,1019.7,1015.7,24.5,19.1,21.8,66,0,66,10.2,23,75,1.8
2013/2/3,1016.1,1018.6,1012.9,24.2,15.8,20,70,0,13,6.6,296,84,0.7
2013/2/4,1015.6,1017.4,1013.5,28.3,17.5,22.7,60,0,8,3.8,23,77,0.2
2013/2/5,1015.2,1019.1,1013.3,23.8,14.3,20.5,63,0,16,8.5,121,79,0.4
2013/2/11,1017.1,1019.2,1015.7,22.1,16.4,18.5,63,0,78,7.4,65,80,0.8
2013/2/12,1018,1020.3,1015.5,18.9,14,16.2,76,0,317,6,314,87,0.7
2013/2/13,1017.9,1021,1014.7,19.9,14,16.9,72,0,52,8.8,104,78,1.9
2013/2/14,1014,1016.1,1012.2,21.4,16.6,18.4,70,0,23,4.6,28,82,0.6
2013/2/15,1015.9,1018.5,1013.1,17.6,15.3,16.5,75,0.5,39,6.8,74,86,0.6
2013/2/17,1011.8,1014.1,1008.7,27.7,18.2,21.3,45,0,40,5.2,71,70,0.4
2013/2/18,1010.6,1012.3,1008.3,27.6,17.4,22.1,52,0,20,5.5,44,74,0.6
2013/2/19,1015.1,1020.1,1009.8,21,13.7,16.5,76,0,344,9.6,348,83,1.1
2013/2/20,1019,1021.1,1016.6,17,14,15.6,73,0,76,8.8,64,79,2.3
2013/2/21,1017.4,1019.9,1014.8,22,16.6,18.7,70,0.5,74,8,43,85,1.1
2013/2/22,1019.8,1022.8,1016.4,18.1,14.4,16.1,78,1,337,7.4,352,87,0.9
2013/2/23,1021.5,1023.6,1019.7,18.1,15.7,16.8,72,0,80,8.5,74,78,1.8
2013/2/24,1017.7,1020.8,1014.7,23.9,17.7,20.5,51,0,77,12.1,90,67,2.2
2013/2/25,1016,1018.3,1014.2,25.2,16.8,20.6,58,0,18,4.9,334,74,0.4
2013/2/26,1013,1015.5,1010.7,27.3,17.2,21.9,43,0,1,5.5,239,69,0.7
2013/2/27,1012,1013.4,1010.7,22.1,17.6,19.2,71,28,80,6,39,90,0.4
2013/2/28,1010.8,1012.7,1008.4,27.4,18.5,21.2,54,0,74,8,100,76,1
2013/3/1,1012.5,1018.4,1009.5,27.9,15,20.6,54,1,32,8.2,6,79,0.7
2013/3/2,1021.1,1023,1018.1,15.3,12.6,13.9,71,0.5,50,8.5,26,77,1.6
2013/3/3,1021.1,1022.7,1018.8,13.9,12.3,13.1,63,0,71,6.8,104,68,1.3
2013/3/4,1021.1,1022.4,1019.4,18.8,10.3,15.2,41,0,55,9.3,31,56,2.1
2013/3/5,1019.9,1022.4,1017.7,23.2,15.2,19,32,0,61,9.6,80,46,1.8
2013/3/6,1017.1,1019.4,1015,25,16.3,20.2,40,0,322,5.7,320,57,0.7
2013/3/7,1015.6,1017.7,1013.1,26.4,15.5,19.5,16,0,331,7.7,294,62,0.5
2013/3/8,1013.2,1015.3,1010.9,28.5,14.4,20.9,23,0,20,5.7,303,55,0.4
2013/3/9,1011.8,1013.9,1009.4,28.2,15.7,21.5,36,0,7,4.6,0,64,0.5
2013/3/10,1012.7,1016.1,1010.2,27.7,18.4,21.5,52,0,52,8,46,72,1.3
2013/3/11,1015.3,1017.2,1014,20.5,17.1,18.6,63,0,70,8.2,64,72,2.2
2013/3/12,1012,1014.6,1009.5,25.2,17.2,20.3,59,0,9,6.3,333,77,0.8
2013/3/13,1012,1018.3,1009.1,28.2,14.4,21.5,56,1,326,9.3,85,79,0.8
2013/3/14,1019.5,1021.7,1017.5,16.9,13.8,15.5,64,0.5,34,11.3,46,71,2.3
2013/3/15,1018.5,1020.7,1016.9,19.3,16.3,17.7,64,0,81,8.2,80,77,1.3
2013/3/16,1015.9,1018.3,1014,24.7,16.7,19.8,63,0,10,6,331,82,0.6
2013/3/17,1010.2,1014.4,1006.5,27.6,17.8,22.2,49,0,19,6,327,74,0.3
2013/3/18,1006.1,1008.7,1003.7,28.7,20.5,24.4,52,0,258,11.3,263,73,1.3
2013/3/19,1008.3,1010.6,1005.8,28.6,22.5,24.4,59,0.5,4,5.2,317,79,0.5
2013/3/20,1009.6,1014.7,1005,28.1,18.4,23.8,65,0,259,8,84,82,1.2
2013/3/21,1012.5,1015,1010.3,22.9,17.5,20.1,68,0,73,10.7,59,77,2.2
2013/3/22,1009.7,1011.8,1007.8,28.5,19.9,24.1,56,0,267,7.1,266,73,0.5
2013/3/23,1008.3,1010.5,1006.1,27,21.9,23.3,66,0,350,5.7,6,82,0.6
2013/3/24,1007.4,1011.7,1004.7,26.5,16.9,21.8,66,0.5,342,11,337,84,1.1
2013/3/25,1013,1015.1,1010.5,19.7,16.5,17.9,61,0.5,74,12.4,68,75,2.3
2013/3/26,1009.9,1013.1,1007,27.3,17.3,20.4,52,7,24,8.5,44,79,1.1
2013/3/27,1010.7,1012.4,1007.9,19,17,18.2,80,3.5,1,6.3,89,85,0.9
2013/3/28,1010.7,1012.5,1008.4,21.9,18.5,19.7,73,14,78,7.4,79,83,1.1
2013/3/29,1012,1015.1,1008.3,20.4,17,18.6,73,2,78,7.1,88,86,0.7
2013/3/30,1011.8,1014.1,1008.9,23.1,17,19.4,72,5,76,9.6,82,84,1.3
2013/3/31,1013.7,1015.3,1011.6,20.5,17.6,19.1,85,18,80,8,79,90,0.6
2013/4/1,1011.9,1013.5,1010,23.4,19.5,21,78,15.5,76,6.6,105,89,0.6
2013/4/2,1012.9,1015.1,1010.3,21.7,18.3,19.9,56,1,73,10.2,83,80,1.5
2013/4/3,1010,1014.4,1006.5,26.1,14.9,19.8,51,11,78,9.1,36,70,2
2013/4/4,1006.3,1008.9,1003.6,25.6,18.6,21.2,68,14,28,5.2,39,87,0.4
2013/4/5,1001.3,1004.2,998.1,24,20.3,22.1,84,41,39,6.8,261,93,0.3
2013/4/6,1004.8,1012,998.5,22.9,15,18.5,54,9,25,9.6,335,83,1.2
2013/4/7,1011.4,1012.9,1010.1,18.8,14.9,16.5,44,0,59,11.8,46,53,2.5
2013/4/8,1010.5,1012.4,1008.5,26,16.6,20.6,48,0,31,6.3,68,65,0.6
2013/4/9,1013.3,1016.1,1011.4,21.4,17.2,19,71,13.5,80,11.8,300,85,0.7
2013/4/10,1015.8,1017.7,1014.7,19.9,16.7,18.8,50,2.5,80,17.3,50,66,1.9
2013/4/11,1015.3,1017.5,1013.7,20.3,15.3,17.7,60,35,71,8.5,85,80,2.1
2013/4/12,1017,1019,1015,17.6,13.5,15.3,67,33,76,8.8,92,84,1.5
2013/4/13,1013.1,1015.8,1011.1,20.8,17.1,19.1,63,1.5,51,6.8,75,77,1
2013/4/14,1010.4,1012.9,1008.6,19.5,16.9,18.2,85,16,1,5.7,329,92,0.1
2013/4/15,1007.8,1009.7,1005.7,30.1,15.1,22.8,41,0,24,5.5,38,67,0.6
2013/4/16,1005.6,1007.5,1002.8,27.9,19.9,23.6,60,0,46,7.1,340,77,0.5
2013/4/17,1004.2,1005.8,1002.9,30.4,22.5,26.2,56,0,258,10.7,250,74,0.8
2013/4/18,1005.2,1006.9,1002.9,30.5,23,26.5,63,3.5,77,8.2,226,78,0.6
2013/4/19,1008.2,1010,1005.7,24.1,20.9,22.2,72,11,78,8.8,99,84,1.2
2013/4/20,1008.7,1013.9,1006.2,25.8,17.4,21.9,81,15.5,59,5.5,83,87,0.5
2013/4/21,1014.9,1016.8,1013.1,18,16.2,17.1,71,4.5,75,9.3,97,79,1.8
2013/4/22,1013.6,1015.9,1011.2,22.5,17.1,20.1,62,0,66,8.8,75,70,1.8
2013/4/23,1010.9,1012.3,1008.7,28.3,19.1,24.1,59,0,29,6.3,341,77,0.4
2013/4/24,1009.3,1010.7,1007.5,29.4,22,24.5,65,0,77,7.4,315,83,0.7
2013/4/25,1009.2,1011.4,1007.6,23.7,20.6,22.2,86,12,38,9.1,40,89,0.4
2013/4/26,1011.7,1014.1,1009.8,26.9,19.6,22.6,42,0,78,8.5,69,64,1.6
2013/4/27,1010.8,1012.4,1009.2,25.4,17.9,21.2,59,38,79,6.6,71,76,1.5
2013/4/28,1010.9,1012.9,1009.6,26.1,21.3,23.1,64,1.5,26,6.8,38,76,0.1
2013/4/29,1009.5,1011.7,1007.4,30.4,20.2,25.2,53,0,30,6,40,72,0.5
2013/4/30,1005.6,1008.5,1002.3,32.1,20.7,26.5,52,5.5,252,11.3,44,72,1.2
2013/5/1,1009.4,1011.8,1006.5,21.2,14.6,17.9,58,37,73,8.8,100,78,1.3
2013/5/2,1009.6,1011.1,1008.7,22.4,18.9,20.5,44,0,76,9.9,68,57,1.9
2013/5/5,1011.6,1012.9,1010.1,29.1,23,25.3,62,0,50,11,118,73,2.2
2013/5/6,1009.9,1011.3,1007.9,32.1,23.7,25.9,51,1.5,53,10.7,48,75,1
2013/5/7,1009.3,1010.5,1007.9,32.3,24.1,26.9,49,0.5,74,8,35,70,1.6
2013/5/8,1008.9,1010.1,1007.6,30.7,24.5,26.8,55,0,75,8,69,70,1.5
2013/5/9,1007.8,1010,1005.6,31.4,24.4,27.2,55,0,27,6,350,74,0.4
2013/5/10,1004.4,1007.4,1001.9,31.7,25.4,27.6,61,0.5,13,10.7,266,78,0.5
2013/5/11,1004.1,1006.8,1001.2,26.2,21.3,22.6,86,181,78,7.4,257,94,0.4
2013/5/12,1006.1,1007.4,1004.8,23.8,21.4,22.7,92,42.5,81,3.3,102,94,0.3
2013/5/13,1005.6,1006.5,1004.6,27.7,22.5,24.7,77,8.5,23,6.6,326,89,0.3
2013/5/14,1005,1006.8,1003.4,30.9,23,26.7,61,0,31,7.1,325,78,0.4
2013/5/15,1004.5,1005.9,1003.2,31.3,24.4,26.1,58,8.5,72,12.4,63,83,0.2
2013/5/16,1003.9,1005.4,1002.1,29.6,24.4,26.8,69,2.5,54,14.8,60,85,0.1
2013/5/17,1004.2,1006.3,1002.8,32.2,24.1,26.9,60,20.5,331,10.2,53,84,1
2013/5/18,1003.1,1005.3,1000.9,28.7,24.9,26.8,80,0,41,6.6,49,85,0.4
2013/5/19,1001,1002.9,999.2,32.6,26.1,28.6,53,2.5,257,9.9,266,76,1.1
2013/5/20,1001.9,1004.2,1000.4,32.6,24.2,28.2,59,21,74,9.6,268,79,0.9
2013/5/21,1003.6,1006.2,1001.1,27.8,23.6,25.8,77,16.5,11,8.8,63,87,0.5
2013/5/22,1004.7,1006.1,1003.1,29.1,24.8,26.3,72,23.5,20,5.2,262,87,0.3
2013/5/23,1006.1,1008,1004.6,30.5,24.9,26.9,64,0,5,8.5,238,83,0.8
2013/5/24,1007.5,1009.1,1005.9,29.8,24.8,26.8,68,0,79,12.6,334,79,1
2013/5/25,1007.3,1008.7,1005.3,32.1,24.7,27.5,50,0,53,9.1,37,66,2.1
2013/5/26,1006.2,1007.8,1004.7,31.2,25.1,27.7,59,0,76,8.8,280,72,0.7
2013/5/27,1004.1,1005.7,1002.1,34.1,25.2,30,47,0,267,11.8,255,65,0.7
2013/5/28,1005.9,1008.9,1004.3,36.1,27.3,30.8,41,0,255,7.7,266,65,0.7
2013/5/29,1008,1010,1006.5,34.5,27.2,30.3,50,0,72,7.7,54,69,0.6
2013/5/30,1007.7,1009.4,1006.1,35.3,26.8,30,46,0,13,12.4,271,71,0.8
2013/5/31,1006.2,1008.3,1004.2,34.5,27.4,30.1,50,0,2,10.4,273,71,1
2013/6/1,1003.7,1005.6,1001.1,34.3,27.7,30.7,54,0,284,10.4,348,69,0.9
2013/6/2,1002.2,1004.8,999.6,35.4,27,30.3,45,0,66,10.4,285,68,1.2
2013/6/3,1004.8,1006.9,1002.4,31.6,26.7,28.3,62,0,51,8.5,342,75,1.5
2013/6/4,1007.6,1009.7,1005.8,30.5,24.7,27.5,68,12.5,80,8.2,334,79,1
2013/6/5,1008.9,1010.5,1007.4,30.2,25.6,27.1,63,14.5,75,9.3,51,80,0.5
2013/6/6,1007.6,1009.5,1005.8,33.7,24.3,28.6,47,0,78,7.1,349,69,0.8
2013/6/7,1003.4,1006.1,1000.8,33.8,26.3,29.6,52,0,79,6.3,248,69,0.7
2013/6/8,998.9,1001.1,996.7,35.4,26.6,31,42,0,252,10.2,259,63,1.2
2013/6/9,998.5,1000.7,996.9,33.7,27.5,30.1,51,0,5,7.4,249,68,1.1
2013/6/10,1000.6,1002.5,999.2,28.7,24.9,26.5,65,20.5,73,8,76,78,1.3
2013/6/11,1001.7,1004.2,1000,30.3,23.8,26.6,72,34.5,78,11.3,335,86,0.5
2013/6/12,1003.4,1005.4,1001.9,32.9,25.9,27.6,62,19,31,9.3,343,84,1
2013/6/13,1002.8,1004.6,1001.4,32,25.8,28.6,57,0,77,11.5,263,74,1.3
2013/6/14,1003.3,1005.3,1001.3,34,26.6,29.3,53,3.5,331,6.8,351,74,0.5
2013/6/15,1005.5,1006.7,1003.7,33.9,26.2,30,53,0,31,7.7,5,72,0.7
2013/6/16,1004.8,1006.8,1002.9,33.7,27.2,29.7,58,0.5,28,8.5,350,76,0.3
2013/6/17,1002.2,1004.8,1000,32.5,27.9,29.8,60,0,22,6.6,353,76,0.3
2013/6/18,999.6,1002,997.5,34.9,26.3,30.6,47,0.5,16,8.8,341,65,0.8
2013/6/19,998.5,1000.2,996.8,34,27.2,29.8,53,0,333,7.4,33,72,0.9
2013/6/20,1000.3,1003,997.9,33.6,27.7,29.9,55,0,10,6.6,337,73,0.7
2013/6/21,1003.2,1005.2,1001.9,35.4,28.4,30.9,51,0,74,9.9,33,69,0.8
2013/6/22,1004.3,1006.3,1002.6,33.9,28.6,30.8,53,0,342,8,41,68,0.7
2013/6/23,1005.1,1007,1003.4,34.3,25,29.4,57,44,333,8.8,10,76,0.7
2013/6/24,1005,1006.5,1003.1,35.4,26.4,30,44,0,77,8.5,182,70,0.7
2013/6/25,1004.2,1005.8,1002.3,34.5,26.9,30.8,46,0,258,10.4,278,63,0.8
2013/6/26,1003,1004.6,1001.2,35.1,29.2,31.8,54,0,260,9.6,245,64,1.1
2013/6/27,1001.7,1003.2,999.6,35,29.6,32,51,0,201,11.5,256,60,1.3
2013/6/28,1002.2,1003.7,1000.8,35.3,27.9,31.5,50,0,257,9.1,246,63,1
2013/6/29,1005.3,1007.2,1002.3,36,28.1,31.5,48,0,281,6.6,235,65,0.9
2013/6/30,1006.6,1008.5,1005.2,33.5,28.5,30.6,62,0,7,7.7,353,71,0.9
2013/7/1,1005.9,1007.3,1004.3,35.4,27.9,31.5,44,0,4,6.8,327,61,0.9
2013/7/2,1007.2,1009.7,1005.8,35.5,27,30.8,52,0.5,19,7.4,355,69,0.8
2013/7/3,1006.8,1008.5,1005.2,35.6,26.9,31.2,44,0,51,6.3,337,66,0.8
2013/7/4,1004.6,1006.4,1002.8,35.6,28.4,31.6,52,0,74,6.6,276,65,1
2013/7/5,1004.5,1006.3,1003.2,35.1,26.6,30.4,48,8.5,78,8.2,282,70,0.6
2013/7/6,1006.5,1009,1004.2,34.7,24.5,29.2,44,31,264,6.8,335,75,0.6
2013/7/7,1008.3,1009.8,1006.8,35,24.3,28.6,48,29.5,30,8,10,77,0.6
2013/7/8,1008.8,1010.7,1006.5,35.9,25.4,29.8,44,0,74,8,334,70,0.8
2013/7/9,1006.9,1008.9,1003.9,35.6,27.1,30.3,40,0,78,6,72,66,0.6
2013/7/10,1005.4,1007.2,1003.6,34,26.4,30.1,49,0,75,7.7,348,65,0.8
2013/7/11,1005.1,1006.9,1003.4,34.8,27.2,30.1,46,0,75,6.8,87,65,1.1
2013/7/12,998.4,1004.5,986.8,33.3,26.2,28.9,60,91,15,14.6,49,77,2
2013/7/13,987.1,1001.5,956.6,29.9,25.1,27.2,65,62,54,24,38,79,2.3
2013/7/14,1005.1,1008.4,1000.9,35.7,24.7,29.2,42,0.5,15,6,18,71,0.7
2013/7/15,1007.9,1009.5,1005.7,33.6,26.3,29.3,53,0,272,4.6,319,72,0.5
2013/7/16,1006.6,1008.4,1004.2,35.5,26.7,30.7,43,0,77,8.5,331,64,0.8
2013/7/17,1004.3,1006.9,1001.4,34.9,26.4,30.7,42,0,76,8.5,77,59,1.3
2013/7/18,1003.8,1005.6,1002.3,32.7,27.9,29.7,48,0,75,10.2,79,59,1.7
2013/7/19,1005.8,1008.5,1003.9,32.4,26.9,29.5,51,0,3,4.1,88,67,0.5
2013/7/20,1006.1,1008.1,1003.7,33.7,27.4,30.1,48,0,42,6.8,82,66,0.8
2013/7/21,1005.3,1006.7,1003.2,33.9,28.1,30.7,49,0,72,8,80,65,1.1
2013/7/22,1005.8,1007.5,1004,35,27.6,31,51,0,73,9.1,24,65,1.2
2013/7/23,1006.9,1008,1005.6,34.4,28.2,30.8,49,0,29,6.3,26,66,0.9
2013/7/24,1006.2,1007.8,1004.3,34.4,27.6,30.5,58,0,14,6.6,314,69,0.9
2013/7/25,1005,1006.2,1003.6,34.5,26.5,29.6,54,3.5,337,6,104,74,0.7
2013/7/26,1005.7,1007.5,1004.3,33.4,26.7,29,53,5,19,7.1,354,75,0.5
2013/7/27,1006.3,1008,1004.8,33.5,26.8,29.5,54,8,73,9.6,319,74,0.7
2013/7/28,1006.8,1007.8,1005.8,34.3,26.8,30.1,48,0,269,11,312,69,0.7
2013/7/29,1005.5,1007.3,1003.4,36.9,27.2,31.4,41,0,72,6.8,310,64,0.7
2013/7/30,1004,1005.8,1002,36,28.6,31.3,40,0,269,6.3,327,64,0.7
2013/7/31,1003.6,1005,1001.9,35.5,27.9,30.3,47,0.5,5,11,311,66,0.5
2013/8/1,1002.4,1004.3,1000,35.3,26.1,30.6,41,0.5,76,9.1,78,59,1.3
2013/8/2,1006.7,1010.7,1002.3,33.6,27.4,30.4,56,0,48,6.3,10,66,0.8
2013/8/3,1010.1,1011.1,1008.9,35.4,27.7,31,47,0,329,7.4,348,67,0.7
2013/8/4,1008.2,1010.6,1005.7,35.8,27.4,31.9,46,0,353,7.1,329,65,0.7
